context,resp,rt,rt_abs,sim
2,0,-0.505,0.505,79
2,0,-0.502,0.502,79
2,0,-0.517,0.517,79
1,0,-0.502,0.502,79
1,1,0.63,0.63,79
2,0,-0.548,0.548,79
2,0,-0.503,0.503,79
1,0,-0.502,0.502,79
2,0,-0.506,0.506,79
2,0,-0.502,0.502,79
2,0,-0.503,0.503,79
1,0,-0.504,0.504,79
2,1,0.576,0.576,79
2,0,-0.503,0.503,79
1,0,-0.503,0.503,79
1,0,-0.53,0.53,79
1,0,-0.506,0.506,79
1,0,-0.502,0.502,79
1,0,-0.502,0.502,79
2,0,-0.529,0.529,79
1,0,-0.506,0.506,79
1,1,0.554,0.554,79
1,0,-0.52,0.52,79
1,0,-0.505,0.505,79
2,0,-0.502,0.502,79
2,0,-0.508,0.508,79
2,0,-0.502,0.502,79
2,1,0.621,0.621,79
2,0,-0.507,0.507,79
1,0,-0.502,0.502,79
1,0,-0.52,0.52,79
2,0,-0.52,0.52,79
2,0,-0.504,0.504,79
1,0,-0.505,0.505,79
1,0,-0.512,0.512,79
2,0,-0.502,0.502,79
1,0,-0.502,0.502,79
2,0,-0.504,0.504,79
1,0,-0.503,0.503,79
1,0,-0.502,0.502,79
2,0,-0.547,0.547,79
2,0,-0.502,0.502,79
2,1,0.813,0.813,79
2,0,-0.502,0.502,79
2,0,-0.502,0.502,79
1,1,0.54,0.54,80
2,0,-0.577,0.577,80
2,1,0.669,0.669,80
2,0,-0.5660000000000001,0.5660000000000001,80
1,1,0.533,0.533,80
2,1,0.763,0.763,80
2,1,0.654,0.654,80
1,1,0.576,0.576,80
2,0,-0.645,0.645,80
2,1,0.6970000000000001,0.6970000000000001,80
1,1,0.602,0.602,80
1,1,0.641,0.641,80
1,0,-0.5720000000000001,0.5720000000000001,80
1,1,0.649,0.649,80
2,1,0.5660000000000001,0.5660000000000001,80
2,1,0.565,0.565,80
1,1,0.646,0.646,80
2,1,0.551,0.551,80
1,0,-0.61,0.61,80
2,1,0.604,0.604,80
1,1,0.5680000000000001,0.5680000000000001,80
1,1,0.579,0.579,80
2,1,0.615,0.615,80
2,1,0.616,0.616,80
2,1,0.531,0.531,80
2,1,0.588,0.588,80
2,1,0.553,0.553,80
1,1,0.593,0.593,80
1,1,0.597,0.597,80
2,1,0.654,0.654,80
2,1,0.533,0.533,80
2,1,0.539,0.539,80
1,1,0.647,0.647,80
2,1,0.559,0.559,80
1,0,-0.559,0.559,80
1,1,0.518,0.518,80
1,1,0.535,0.535,80
1,1,0.58,0.58,80
1,1,0.663,0.663,80
2,0,-0.609,0.609,80
2,1,0.522,0.522,80
2,1,0.552,0.552,80
1,1,0.64,0.64,80
1,0,-0.613,0.613,80
1,1,0.545,0.545,80
2,1,0.567,0.567,80
2,1,0.548,0.548,80
2,1,0.535,0.535,80
2,0,-0.571,0.571,80
1,0,-0.536,0.536,80
1,1,0.591,0.591,80
2,0,-0.524,0.524,80
2,1,0.542,0.542,80
1,1,0.557,0.557,80
2,0,-0.562,0.562,80
1,1,0.635,0.635,80
1,1,0.539,0.539,80
2,1,0.523,0.523,80
1,1,0.578,0.578,80
1,1,0.656,0.656,80
2,1,0.611,0.611,80
2,1,0.744,0.744,80
1,1,0.565,0.565,80
2,1,0.542,0.542,80
2,0,-0.534,0.534,80
1,1,0.5609999999999999,0.5609999999999999,80
1,1,0.63,0.63,80
1,1,0.529,0.529,80
2,1,0.781,0.781,80
2,1,0.681,0.681,80
2,0,-0.5720000000000001,0.5720000000000001,80
1,0,-0.531,0.531,80
2,0,-0.559,0.559,80
2,1,0.541,0.541,80
2,1,0.541,0.541,80
2,1,0.524,0.524,80
2,1,0.719,0.719,80
1,1,0.585,0.585,80
2,1,0.579,0.579,80
1,0,-0.56,0.56,80
1,0,-0.581,0.581,80
1,1,0.5720000000000001,0.5720000000000001,80
1,1,0.563,0.563,80
2,1,0.533,0.533,80
1,1,0.536,0.536,80
2,0,-0.521,0.521,80
2,1,0.607,0.607,80
1,1,0.518,0.518,80
1,1,0.66,0.66,80
1,1,0.558,0.558,80
1,1,0.556,0.556,80
2,1,0.659,0.659,80
1,0,-0.59,0.59,80
1,1,0.557,0.557,80
1,1,0.641,0.641,80
2,0,-0.586,0.586,80
2,1,0.585,0.585,80
1,0,-0.516,0.516,80
2,1,0.58,0.58,80
1,1,0.616,0.616,80
2,1,0.528,0.528,80
2,1,0.621,0.621,80
1,1,0.606,0.606,80
2,1,0.586,0.586,80
1,1,0.554,0.554,80
2,1,0.518,0.518,80
2,0,-0.548,0.548,80
2,1,0.523,0.523,80
2,1,0.563,0.563,80
1,0,-0.585,0.585,80
2,0,-0.688,0.688,80
1,1,0.527,0.527,80
2,0,-0.542,0.542,80
1,1,0.548,0.548,80
1,0,-0.532,0.532,80
2,1,0.77,0.77,80
2,1,0.554,0.554,80
2,0,-0.527,0.527,80
1,1,0.577,0.577,80
2,0,-0.643,0.643,80
1,1,0.8400000000000001,0.8400000000000001,81
1,1,0.772,0.772,81
2,0,-0.617,0.617,81
2,1,0.649,0.649,81
2,1,0.723,0.723,81
2,1,0.592,0.592,81
2,1,0.718,0.718,81
2,1,0.674,0.674,81
1,1,0.819,0.819,81
2,1,0.687,0.687,81
1,1,0.685,0.685,81
1,1,0.677,0.677,81
2,1,0.669,0.669,81
1,1,0.984,0.984,81
2,1,0.6839999999999999,0.6839999999999999,81
2,1,0.624,0.624,81
1,1,0.78,0.78,81
1,1,0.592,0.592,81
2,1,0.567,0.567,81
1,1,0.614,0.614,81
2,0,-0.735,0.735,81
1,1,0.883,0.883,81
2,0,-0.8029999999999999,0.8029999999999999,81
1,1,0.759,0.759,81
2,1,0.868,0.868,81
2,1,1.0470000000000002,1.0470000000000002,81
1,1,0.6839999999999999,0.6839999999999999,81
2,1,0.927,0.927,81
1,1,0.715,0.715,81
1,1,0.547,0.547,81
1,1,1.512,1.512,81
1,1,0.563,0.563,81
2,1,0.706,0.706,81
2,0,-0.981,0.981,81
2,1,0.662,0.662,81
2,1,0.6819999999999999,0.6819999999999999,81
2,1,0.744,0.744,81
1,1,0.6819999999999999,0.6819999999999999,81
2,0,-0.663,0.663,81
1,1,0.635,0.635,81
2,1,0.783,0.783,81
2,1,0.931,0.931,81
1,1,0.632,0.632,81
2,1,0.6799999999999999,0.6799999999999999,81
2,1,0.9710000000000001,0.9710000000000001,81
1,1,0.7949999999999999,0.7949999999999999,81
2,1,0.702,0.702,81
1,1,0.613,0.613,81
2,1,0.779,0.779,81
2,1,0.656,0.656,81
1,1,0.639,0.639,81
2,1,0.852,0.852,81
2,1,0.648,0.648,81
2,1,1.0939999999999999,1.0939999999999999,81
2,1,0.893,0.893,81
2,0,-0.9450000000000001,0.9450000000000001,81
2,1,0.627,0.627,81
2,1,0.6799999999999999,0.6799999999999999,81
2,1,0.6970000000000001,0.6970000000000001,81
1,1,0.711,0.711,81
2,1,0.6819999999999999,0.6819999999999999,81
2,1,0.548,0.548,81
2,1,0.742,0.742,81
2,1,0.8280000000000001,0.8280000000000001,81
2,1,0.668,0.668,81
2,1,0.94,0.94,81
1,1,0.652,0.652,81
1,0,-0.767,0.767,81
2,1,0.559,0.559,81
1,1,0.629,0.629,81
1,1,0.607,0.607,81
2,1,0.778,0.778,81
2,1,0.5720000000000001,0.5720000000000001,81
2,0,-1.746,1.746,81
1,1,0.569,0.569,81
2,1,0.584,0.584,81
2,0,-0.829,0.829,81
1,1,0.7050000000000001,0.7050000000000001,81
1,1,0.867,0.867,81
2,1,1.408,1.408,81
2,1,1.0390000000000001,1.0390000000000001,81
2,1,0.798,0.798,81
2,1,0.598,0.598,81
1,1,0.605,0.605,81
1,1,0.583,0.583,81
1,1,1.109,1.109,81
1,1,0.8500000000000001,0.8500000000000001,81
2,1,0.765,0.765,81
2,1,0.642,0.642,81
2,1,1.0590000000000002,1.0590000000000002,81
1,1,0.771,0.771,81
2,1,0.986,0.986,81
1,1,0.574,0.574,81
1,1,0.651,0.651,81
1,1,0.73,0.73,81
1,1,0.751,0.751,81
1,0,-0.794,0.794,81
2,1,0.8320000000000001,0.8320000000000001,81
1,1,0.719,0.719,81
1,1,0.718,0.718,81
1,1,0.5680000000000001,0.5680000000000001,81
1,1,0.625,0.625,81
1,1,1.0750000000000002,1.0750000000000002,81
1,1,1.228,1.228,81
2,1,0.617,0.617,81
2,1,1.583,1.583,81
1,1,0.632,0.632,81
1,1,0.606,0.606,81
1,1,0.729,0.729,81
1,1,0.714,0.714,81
2,1,0.8089999999999999,0.8089999999999999,81
1,1,0.594,0.594,81
2,1,0.633,0.633,81
2,1,0.901,0.901,81
2,1,0.713,0.713,81
1,1,0.8009999999999999,0.8009999999999999,81
1,1,0.734,0.734,81
2,1,0.632,0.632,81
2,1,1.1179999999999999,1.1179999999999999,81
2,1,1.1840000000000002,1.1840000000000002,81
2,1,0.586,0.586,82
1,1,0.623,0.623,82
2,0,-0.535,0.535,82
1,1,0.639,0.639,82
2,1,0.74,0.74,82
1,0,-0.605,0.605,82
2,0,-0.575,0.575,82
1,0,-0.557,0.557,82
1,1,0.59,0.59,82
2,0,-0.509,0.509,82
1,1,0.659,0.659,82
2,0,-0.765,0.765,82
2,0,-0.613,0.613,82
2,1,0.621,0.621,82
1,1,0.704,0.704,82
2,1,0.645,0.645,82
1,1,0.58,0.58,82
1,0,-0.6970000000000001,0.6970000000000001,82
1,0,-0.759,0.759,82
1,0,-0.521,0.521,82
2,1,0.606,0.606,82
2,1,0.61,0.61,82
2,0,-0.548,0.548,82
1,1,0.58,0.58,82
1,1,0.6,0.6,82
1,1,0.853,0.853,82
2,0,-0.6799999999999999,0.6799999999999999,82
2,1,0.593,0.593,82
1,0,-0.558,0.558,82
2,1,0.62,0.62,82
2,1,0.596,0.596,82
1,0,-0.674,0.674,82
2,0,-0.526,0.526,82
2,1,0.598,0.598,82
2,1,0.642,0.642,82
1,0,-0.523,0.523,82
1,1,0.543,0.543,82
1,1,0.576,0.576,82
2,1,0.585,0.585,82
1,0,-0.612,0.612,82
1,0,-0.591,0.591,82
1,0,-0.524,0.524,82
2,1,0.631,0.631,82
1,1,0.777,0.777,82
2,1,0.547,0.547,82
1,1,0.5640000000000001,0.5640000000000001,82
1,0,-0.536,0.536,82
1,0,-0.565,0.565,82
1,1,0.592,0.592,82
1,1,0.8240000000000001,0.8240000000000001,82
1,0,-0.6930000000000001,0.6930000000000001,82
2,0,-0.937,0.937,82
2,0,-0.775,0.775,82
1,1,0.664,0.664,82
2,1,0.768,0.768,82
2,1,0.921,0.921,82
2,0,-0.596,0.596,82
2,0,-0.514,0.514,82
2,1,0.65,0.65,82
1,1,0.673,0.673,82
2,1,0.654,0.654,82
2,0,-0.555,0.555,82
1,0,-0.619,0.619,82
1,1,0.653,0.653,82
1,0,-0.514,0.514,82
1,0,-0.517,0.517,82
2,0,-0.582,0.582,82
1,1,0.722,0.722,82
1,0,-0.527,0.527,82
2,1,0.562,0.562,82
1,0,-0.609,0.609,82
2,1,0.613,0.613,82
1,1,0.6819999999999999,0.6819999999999999,82
2,0,-0.609,0.609,82
2,1,0.638,0.638,82
1,1,0.681,0.681,82
1,1,0.737,0.737,82
2,0,-0.515,0.515,82
2,1,0.654,0.654,82
2,0,-0.671,0.671,82
1,1,0.6890000000000001,0.6890000000000001,82
1,0,-0.546,0.546,82
1,1,0.8400000000000001,0.8400000000000001,82
2,1,0.772,0.772,82
2,1,0.904,0.904,82
2,0,-0.7969999999999999,0.7969999999999999,82
2,1,0.796,0.796,82
2,0,-0.521,0.521,82
2,0,-0.569,0.569,82
1,1,0.6839999999999999,0.6839999999999999,82
1,0,-0.62,0.62,82
2,0,-0.578,0.578,82
1,0,-0.52,0.52,82
2,0,-0.581,0.581,82
1,0,-0.554,0.554,82
2,0,-0.52,0.52,82
1,1,0.586,0.586,82
1,1,0.636,0.636,82
1,1,0.674,0.674,82
2,1,0.621,0.621,82
2,1,0.667,0.667,82
1,1,1.206,1.206,82
1,1,0.607,0.607,82
2,1,0.652,0.652,82
2,1,0.605,0.605,82
1,1,0.595,0.595,82
2,0,-0.517,0.517,82
1,1,0.752,0.752,82
1,1,0.729,0.729,82
1,1,0.719,0.719,82
1,1,0.9630000000000001,0.9630000000000001,82
2,0,-0.514,0.514,82
2,1,0.718,0.718,82
1,1,0.69,0.69,82
2,0,-0.615,0.615,82
2,1,0.887,0.887,82
1,0,-0.521,0.521,82
2,0,-0.531,0.531,82
1,1,0.641,0.641,82
1,1,0.779,0.779,82
1,1,1.0590000000000002,1.0590000000000002,83
2,1,0.623,0.623,83
1,0,-0.602,0.602,83
2,1,0.65,0.65,83
2,1,1.02,1.02,83
2,1,0.8280000000000001,0.8280000000000001,83
2,1,1.77,1.77,83
2,1,0.733,0.733,83
1,1,0.9299999999999999,0.9299999999999999,83
1,0,-0.897,0.897,83
1,1,0.621,0.621,83
1,1,0.606,0.606,83
1,1,1.42,1.42,83
1,0,-0.556,0.556,83
2,1,2.25,2.25,83
2,0,-0.6930000000000001,0.6930000000000001,83
2,1,0.767,0.767,83
1,0,-0.556,0.556,83
1,0,-0.607,0.607,83
2,0,-0.746,0.746,83
1,0,-0.663,0.663,83
2,0,-0.5720000000000001,0.5720000000000001,83
2,1,0.796,0.796,83
1,1,0.798,0.798,83
2,1,0.843,0.843,83
1,0,-0.589,0.589,83
2,0,-0.669,0.669,83
1,1,0.724,0.724,83
2,1,0.829,0.829,83
1,1,1.376,1.376,83
2,1,0.626,0.626,83
2,1,0.769,0.769,83
1,0,-1.417,1.417,83
1,0,-0.567,0.567,83
1,1,0.8029999999999999,0.8029999999999999,83
2,0,-0.6,0.6,83
1,1,0.753,0.753,83
1,0,-0.769,0.769,83
2,1,0.884,0.884,83
2,1,0.974,0.974,83
2,1,0.8340000000000001,0.8340000000000001,83
2,1,0.874,0.874,83
2,1,1.0190000000000001,1.0190000000000001,83
1,1,0.723,0.723,83
1,1,0.646,0.646,83
2,1,1.1520000000000001,1.1520000000000001,83
1,1,0.677,0.677,83
1,1,0.875,0.875,83
2,1,0.721,0.721,83
2,0,-0.585,0.585,83
2,0,-0.563,0.563,83
1,1,1.056,1.056,83
2,1,0.804,0.804,83
1,0,-0.5720000000000001,0.5720000000000001,83
1,1,0.64,0.64,83
1,0,-0.524,0.524,83
2,0,-0.717,0.717,83
1,0,-0.698,0.698,83
2,1,0.9470000000000001,0.9470000000000001,83
1,1,0.65,0.65,83
2,1,0.664,0.664,83
1,1,1.189,1.189,83
2,1,0.673,0.673,83
1,0,-0.563,0.563,83
2,1,0.889,0.889,83
2,1,0.989,0.989,83
2,1,0.618,0.618,83
2,0,-1.008,1.008,83
1,1,0.999,0.999,83
1,1,0.851,0.851,83
2,0,-0.901,0.901,83
1,0,-0.539,0.539,83
2,1,0.69,0.69,83
2,1,1.748,1.748,83
1,0,-0.5720000000000001,0.5720000000000001,83
2,0,-0.673,0.673,83
1,1,0.732,0.732,83
2,1,0.978,0.978,83
1,1,1.0590000000000002,1.0590000000000002,83
2,1,0.718,0.718,83
2,1,0.817,0.817,83
1,1,0.933,0.933,83
2,0,-0.525,0.525,83
2,1,0.713,0.713,83
2,0,-0.9690000000000001,0.9690000000000001,83
2,1,0.58,0.58,83
1,1,1.28,1.28,83
2,0,-0.546,0.546,83
1,1,0.6,0.6,83
1,0,-0.903,0.903,83
2,0,-0.636,0.636,83
1,1,0.6799999999999999,0.6799999999999999,83
1,1,0.782,0.782,83
1,0,-0.608,0.608,83
2,1,0.602,0.602,83
2,0,-0.582,0.582,83
1,0,-0.646,0.646,83
1,0,-0.555,0.555,83
2,1,0.749,0.749,83
2,0,-1.084,1.084,83
2,1,0.601,0.601,83
1,0,-0.779,0.779,83
2,0,-0.554,0.554,83
2,1,0.7030000000000001,0.7030000000000001,83
1,0,-0.593,0.593,83
1,1,0.738,0.738,83
1,1,0.606,0.606,83
1,1,0.757,0.757,83
2,1,0.872,0.872,83
2,0,-0.9279999999999999,0.9279999999999999,83
2,1,0.589,0.589,83
1,1,1.134,1.134,83
2,1,0.71,0.71,83
1,1,0.667,0.667,83
1,1,0.596,0.596,83
2,1,0.605,0.605,83
1,1,0.618,0.618,83
1,1,0.567,0.567,83
1,0,-0.722,0.722,83
1,1,0.759,0.759,83
1,0,-0.506,0.506,84
1,0,-0.502,0.502,84
2,0,-0.502,0.502,84
1,0,-0.51,0.51,84
2,0,-0.502,0.502,84
2,0,-0.502,0.502,84
2,0,-0.502,0.502,84
2,0,-0.515,0.515,84
2,0,-0.519,0.519,84
1,0,-0.503,0.503,84
1,0,-0.542,0.542,84
1,0,-0.503,0.503,84
1,0,-0.502,0.502,84
2,0,-0.502,0.502,84
2,0,-0.541,0.541,84
1,0,-0.502,0.502,84
2,0,-0.503,0.503,84
2,0,-0.502,0.502,84
1,1,0.753,0.753,84
2,0,-0.502,0.502,84
1,0,-0.502,0.502,84
1,0,-0.502,0.502,84
2,0,-0.502,0.502,84
1,0,-0.502,0.502,84
2,0,-0.505,0.505,84
2,1,0.808,0.808,84
1,0,-0.503,0.503,84
1,0,-0.504,0.504,84
2,0,-0.526,0.526,84
1,0,-0.502,0.502,84
1,0,-0.507,0.507,84
1,0,-0.711,0.711,84
2,0,-0.507,0.507,84
2,0,-0.505,0.505,84
1,0,-0.502,0.502,84
2,1,0.647,0.647,84
1,0,-0.545,0.545,84
2,0,-0.509,0.509,84
2,0,-0.504,0.504,84
2,0,-0.503,0.503,84
1,0,-0.504,0.504,84
2,1,0.725,0.725,84
2,0,-0.509,0.509,84
1,0,-0.506,0.506,84
1,0,-0.502,0.502,84
1,0,-0.502,0.502,84
2,0,-0.508,0.508,84
1,0,-0.502,0.502,84
1,0,-1.163,1.163,84
1,0,-0.508,0.508,84
2,1,0.7949999999999999,0.7949999999999999,84
1,1,1.107,1.107,84
1,0,-0.503,0.503,84
2,0,-0.502,0.502,84
2,0,-0.512,0.512,84
1,0,-0.52,0.52,84
2,0,-0.515,0.515,84
2,1,0.674,0.674,84
1,0,-0.503,0.503,84
1,0,-0.51,0.51,84
1,0,-0.503,0.503,84
1,0,-0.522,0.522,84
2,0,-0.508,0.508,84
2,0,-0.503,0.503,84
1,0,-0.503,0.503,84
2,0,-0.502,0.502,84
2,1,0.555,0.555,84
2,0,-0.53,0.53,84
2,1,0.722,0.722,84
2,1,0.665,0.665,84
1,0,-0.503,0.503,84
2,0,-0.502,0.502,84
2,0,-0.515,0.515,84
2,0,-0.502,0.502,84
2,0,-0.506,0.506,84
1,0,-0.502,0.502,84
1,0,-0.502,0.502,84
2,1,0.711,0.711,84
2,0,-0.502,0.502,84
1,0,-0.505,0.505,84
1,0,-0.502,0.502,84
2,0,-0.502,0.502,84
2,0,-0.506,0.506,84
1,0,-0.502,0.502,84
2,1,0.687,0.687,84
1,0,-0.506,0.506,84
2,0,-0.505,0.505,84
1,0,-0.524,0.524,84
1,0,-0.825,0.825,84
2,0,-0.502,0.502,84
1,1,0.938,0.938,84
2,0,-0.509,0.509,84
2,0,-0.502,0.502,84
1,0,-0.507,0.507,84
2,0,-0.505,0.505,84
1,0,-0.504,0.504,84
1,0,-0.503,0.503,84
2,0,-0.502,0.502,84
2,0,-0.525,0.525,84
1,0,-0.502,0.502,84
1,0,-0.504,0.504,84
2,0,-0.502,0.502,84
2,0,-0.505,0.505,84
2,1,0.658,0.658,84
2,0,-0.502,0.502,84
1,0,-0.502,0.502,84
1,0,-0.502,0.502,84
1,0,-0.504,0.504,84
2,0,-0.503,0.503,84
1,0,-0.507,0.507,84
1,0,-0.502,0.502,84
2,0,-0.502,0.502,84
2,0,-0.509,0.509,84
1,0,-0.9490000000000001,0.9490000000000001,84
1,0,-0.502,0.502,84
2,0,-0.507,0.507,84
1,0,-0.74,0.74,84
2,1,0.717,0.717,84
1,0,-0.504,0.504,84
1,0,-0.639,0.639,84
2,0,-0.559,0.559,85
1,1,0.792,0.792,85
1,0,-0.515,0.515,85
2,1,0.581,0.581,85
2,1,0.726,0.726,85
1,0,-0.506,0.506,85
1,0,-0.525,0.525,85
1,0,-0.5640000000000001,0.5640000000000001,85
1,1,0.658,0.658,85
2,0,-0.509,0.509,85
1,0,-0.509,0.509,85
1,0,-0.508,0.508,85
2,1,1.021,1.021,85
2,0,-0.527,0.527,85
1,0,-0.538,0.538,85
2,0,-0.512,0.512,85
1,0,-0.52,0.52,85
1,0,-0.505,0.505,85
2,0,-0.857,0.857,85
2,0,-0.51,0.51,85
2,1,0.634,0.634,85
2,0,-0.511,0.511,85
1,0,-0.527,0.527,85
1,0,-0.518,0.518,85
1,0,-0.507,0.507,85
2,0,-0.511,0.511,85
1,1,0.773,0.773,85
1,0,-0.503,0.503,85
2,1,0.706,0.706,85
1,1,0.65,0.65,85
1,0,-0.505,0.505,85
2,0,-0.55,0.55,85
2,0,-0.504,0.504,85
2,0,-0.508,0.508,85
2,1,0.675,0.675,85
1,0,-0.512,0.512,85
1,0,-0.51,0.51,85
2,1,0.666,0.666,85
2,0,-0.512,0.512,85
2,1,0.655,0.655,85
1,1,0.633,0.633,85
2,0,-0.506,0.506,85
1,1,0.632,0.632,85
2,0,-0.524,0.524,85
1,1,0.651,0.651,85
2,1,0.647,0.647,85
1,0,-0.665,0.665,85
2,0,-0.508,0.508,85
1,0,-0.507,0.507,85
1,0,-0.622,0.622,85
2,0,-0.507,0.507,85
1,0,-0.51,0.51,85
1,0,-0.532,0.532,85
1,0,-0.514,0.514,85
1,0,-0.517,0.517,85
1,0,-0.513,0.513,85
2,1,0.586,0.586,85
1,1,1.0030000000000001,1.0030000000000001,85
1,1,0.9490000000000001,0.9490000000000001,85
2,0,-0.521,0.521,85
1,0,-0.54,0.54,85
1,0,-0.508,0.508,85
1,0,-0.505,0.505,85
1,1,0.9510000000000001,0.9510000000000001,85
2,1,0.578,0.578,85
1,0,-0.521,0.521,85
2,0,-0.504,0.504,85
1,0,-0.528,0.528,85
1,1,0.882,0.882,85
1,1,1.125,1.125,85
1,0,-0.626,0.626,85
1,0,-0.511,0.511,85
1,1,0.646,0.646,85
2,0,-0.525,0.525,85
1,0,-0.513,0.513,85
1,1,0.675,0.675,85
1,0,-0.614,0.614,85
1,0,-0.508,0.508,85
1,1,0.617,0.617,85
1,0,-0.515,0.515,85
2,0,-0.514,0.514,85
2,1,0.711,0.711,85
2,1,0.677,0.677,85
1,1,0.8089999999999999,0.8089999999999999,85
2,0,-0.505,0.505,85
2,0,-0.542,0.542,85
1,1,0.781,0.781,85
1,1,0.855,0.855,85
1,0,-0.529,0.529,85
2,1,0.873,0.873,85
2,0,-0.627,0.627,85
2,0,-0.513,0.513,85
1,0,-0.675,0.675,85
2,0,-0.534,0.534,85
2,0,-0.513,0.513,85
2,0,-0.577,0.577,85
1,1,0.614,0.614,85
2,0,-0.517,0.517,85
2,0,-0.513,0.513,85
2,1,0.812,0.812,85
1,1,0.648,0.648,85
1,0,-0.505,0.505,85
2,0,-0.513,0.513,85
1,1,0.586,0.586,85
1,0,-0.519,0.519,85
1,0,-0.513,0.513,85
1,0,-0.718,0.718,85
1,0,-0.506,0.506,85
2,0,-0.643,0.643,85
2,0,-0.541,0.541,85
1,0,-0.608,0.608,85
2,0,-0.622,0.622,85
1,0,-0.618,0.618,85
2,0,-0.769,0.769,85
2,0,-0.715,0.715,85
1,1,0.752,0.752,85
1,1,0.644,0.644,85
1,0,-0.531,0.531,85
1,0,-0.525,0.525,85
2,0,-0.503,0.503,85
1,0,-0.608,0.608,86
2,0,-0.666,0.666,86
2,1,2.915,2.915,86
1,0,-0.527,0.527,86
1,0,-0.806,0.806,86
2,1,1.0819999999999999,1.0819999999999999,86
1,1,2.721,2.721,86
2,1,1.629,1.629,86
2,1,1.645,1.645,86
2,1,2.612,2.612,86
1,1,2.726,2.726,86
2,1,1.836,1.836,86
1,1,3.078,3.078,86
2,1,3.4050000000000002,3.4050000000000002,86
1,1,1.747,1.747,86
1,1,3.755,3.755,86
2,1,6.171,6.171,86
2,0,-0.683,0.683,86
2,1,1.59,1.59,86
1,1,3.225,3.225,86
2,1,1.381,1.381,86
2,1,1.762,1.762,86
2,0,-1.13,1.13,86
2,0,-3.166,3.166,86
1,0,-0.598,0.598,86
1,0,-0.866,0.866,86
2,1,1.905,1.905,86
2,1,2.557,2.557,86
2,0,-0.611,0.611,86
2,1,2.0330000000000004,2.0330000000000004,86
1,1,2.908,2.908,86
1,1,1.547,1.547,86
2,0,-0.668,0.668,86
2,0,-0.56,0.56,86
1,1,2.887,2.887,86
1,1,3.1270000000000002,3.1270000000000002,86
2,1,2.672,2.672,86
2,0,-0.596,0.596,86
2,1,3.865,3.865,86
2,1,1.591,1.591,86
1,0,-0.595,0.595,86
2,0,-1.0390000000000001,1.0390000000000001,86
2,0,-0.59,0.59,86
1,1,1.748,1.748,86
2,1,1.549,1.549,86
1,1,2.761,2.761,86
2,0,-0.777,0.777,86
1,1,1.633,1.633,86
2,1,2.2030000000000003,2.2030000000000003,86
1,1,2.089,2.089,86
2,1,2.3520000000000003,2.3520000000000003,86
1,1,2.358,2.358,86
2,0,-0.728,0.728,86
1,0,-0.877,0.877,86
1,0,-0.641,0.641,86
2,1,2.515,2.515,86
2,1,1.689,1.689,86
2,1,2.6350000000000002,2.6350000000000002,86
1,0,-1.049,1.049,86
2,1,1.659,1.659,86
1,1,1.949,1.949,86
2,1,2.503,2.503,86
2,0,-1.228,1.228,86
1,1,1.4020000000000001,1.4020000000000001,86
1,0,-4.371,4.371,86
2,1,3.636,3.636,86
2,1,2.159,2.159,86
1,1,2.707,2.707,86
2,1,2.565,2.565,86
2,1,2.793,2.793,86
2,0,-1.415,1.415,86
2,1,3.779,3.779,86
1,1,1.702,1.702,86
1,1,1.633,1.633,86
1,1,4.053,4.053,86
2,1,3.1390000000000002,3.1390000000000002,86
2,0,-0.64,0.64,86
1,0,-0.717,0.717,86
2,1,1.783,1.783,86
1,1,1.2690000000000001,1.2690000000000001,86
1,1,2.318,2.318,86
1,1,2.728,2.728,86
2,1,5.4270000000000005,5.4270000000000005,86
2,1,1.866,1.866,86
2,1,1.407,1.407,86
1,1,3.571,3.571,86
2,1,1.786,1.786,86
1,0,-0.785,0.785,86
1,1,2.069,2.069,86
2,0,-0.7989999999999999,0.7989999999999999,86
1,1,4.234999999999999,4.234999999999999,86
2,0,-1.562,1.562,86
1,0,-0.531,0.531,86
1,1,2.306,2.306,86
1,1,4.6530000000000005,4.6530000000000005,86
1,1,1.097,1.097,86
1,1,1.6280000000000001,1.6280000000000001,86
2,1,2.257,2.257,86
2,1,2.2439999999999998,2.2439999999999998,86
2,0,-1.076,1.076,86
1,0,-0.884,0.884,86
1,0,-0.563,0.563,86
2,1,2.064,2.064,86
2,1,4.1530000000000005,4.1530000000000005,86
1,0,-0.972,0.972,86
2,0,-0.593,0.593,86
1,1,1.045,1.045,86
2,1,1.079,1.079,86
2,0,-0.626,0.626,86
1,1,1.828,1.828,86
2,1,2.523,2.523,86
1,0,-1.787,1.787,86
1,0,-0.581,0.581,86
1,0,-0.962,0.962,86
2,1,1.225,1.225,86
2,1,1.93,1.93,86
2,1,1.298,1.298,86
1,0,-2.6390000000000002,2.6390000000000002,86
1,1,2.215,2.215,86
2,0,-0.573,0.573,86
2,0,-0.549,0.549,87
2,0,-0.8069999999999999,0.8069999999999999,87
2,0,-0.53,0.53,87
2,0,-0.667,0.667,87
1,1,1.9000000000000001,1.9000000000000001,87
2,0,-0.538,0.538,87
1,0,-0.541,0.541,87
2,0,-0.5609999999999999,0.5609999999999999,87
2,0,-2.2640000000000002,2.2640000000000002,87
1,0,-0.74,0.74,87
1,0,-0.596,0.596,87
1,1,1.091,1.091,87
2,0,-1.246,1.246,87
2,1,3.473,3.473,87
2,1,5.878,5.878,87
2,0,-0.883,0.883,87
